INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2025-11-24 00:00:00+00:00,2025-11-24 01:00:00+00:00,2025-11-23,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.49287,1
2025-11-24 01:00:00+00:00,2025-11-24 02:00:00+00:00,2025-11-23,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.86022,1
2025-11-24 02:00:00+00:00,2025-11-24 03:00:00+00:00,2025-11-23,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.25755,1
2025-11-24 03:00:00+00:00,2025-11-24 04:00:00+00:00,2025-11-23,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,49.20207,1
2025-11-24 04:00:00+00:00,2025-11-24 05:00:00+00:00,2025-11-23,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.59525,1
2025-11-24 05:00:00+00:00,2025-11-24 06:00:00+00:00,2025-11-23,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.47143,1
2025-11-24 06:00:00+00:00,2025-11-24 07:00:00+00:00,2025-11-23,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.4897,1
2025-11-24 07:00:00+00:00,2025-11-24 08:00:00+00:00,2025-11-23,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,46.92418,1
2025-11-24 08:00:00+00:00,2025-11-24 09:00:00+00:00,2025-11-24,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.01096,6
2025-11-24 09:00:00+00:00,2025-11-24 10:00:00+00:00,2025-11-24,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.24026,6
2025-11-24 10:00:00+00:00,2025-11-24 11:00:00+00:00,2025-11-24,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.59385,6
2025-11-24 11:00:00+00:00,2025-11-24 12:00:00+00:00,2025-11-24,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.55163,6
2025-11-24 12:00:00+00:00,2025-11-24 13:00:00+00:00,2025-11-24,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.7339,6
2025-11-24 13:00:00+00:00,2025-11-24 14:00:00+00:00,2025-11-24,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.47575,6
2025-11-24 14:00:00+00:00,2025-11-24 15:00:00+00:00,2025-11-24,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,53.47644,6
2025-11-24 15:00:00+00:00,2025-11-24 16:00:00+00:00,2025-11-24,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.56552,6
2025-11-24 16:00:00+00:00,2025-11-24 17:00:00+00:00,2025-11-24,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.83271,6
2025-11-24 17:00:00+00:00,2025-11-24 18:00:00+00:00,2025-11-24,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.8611,6
2025-11-24 18:00:00+00:00,2025-11-24 19:00:00+00:00,2025-11-24,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.16941,6
2025-11-24 19:00:00+00:00,2025-11-24 20:00:00+00:00,2025-11-24,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,25.73587,6
2025-11-24 20:00:00+00:00,2025-11-24 21:00:00+00:00,2025-11-24,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,24.65383,6
2025-11-24 21:00:00+00:00,2025-11-24 22:00:00+00:00,2025-11-24,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,23.19281,6
2025-11-24 22:00:00+00:00,2025-11-24 23:00:00+00:00,2025-11-24,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,26.34081,6
2025-11-24 23:00:00+00:00,2025-11-25 00:00:00+00:00,2025-11-24,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,46.84293,6
2025-11-25 00:00:00+00:00,2025-11-25 01:00:00+00:00,2025-11-24,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,54.51428,1
2025-11-25 01:00:00+00:00,2025-11-25 02:00:00+00:00,2025-11-24,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,55.27443,1
2025-11-25 02:00:00+00:00,2025-11-25 03:00:00+00:00,2025-11-24,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,53.75645,1
2025-11-25 03:00:00+00:00,2025-11-25 04:00:00+00:00,2025-11-24,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,53.45088,1
2025-11-25 04:00:00+00:00,2025-11-25 05:00:00+00:00,2025-11-24,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,53.05617,1
2025-11-25 05:00:00+00:00,2025-11-25 06:00:00+00:00,2025-11-24,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,53.14666,1
2025-11-25 06:00:00+00:00,2025-11-25 07:00:00+00:00,2025-11-24,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.63817,1
2025-11-25 07:00:00+00:00,2025-11-25 08:00:00+00:00,2025-11-24,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.21044,1
2025-11-25 08:00:00+00:00,2025-11-25 09:00:00+00:00,2025-11-25,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.55282,6
2025-11-25 09:00:00+00:00,2025-11-25 10:00:00+00:00,2025-11-25,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.72783,6
2025-11-25 10:00:00+00:00,2025-11-25 11:00:00+00:00,2025-11-25,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,49.66998,6
2025-11-25 11:00:00+00:00,2025-11-25 12:00:00+00:00,2025-11-25,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,49.81569,6
2025-11-25 12:00:00+00:00,2025-11-25 13:00:00+00:00,2025-11-25,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.10724,6
2025-11-25 13:00:00+00:00,2025-11-25 14:00:00+00:00,2025-11-25,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,57.49681,6
2025-11-25 14:00:00+00:00,2025-11-25 15:00:00+00:00,2025-11-25,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,60.95865,6
2025-11-25 15:00:00+00:00,2025-11-25 16:00:00+00:00,2025-11-25,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,51.40201,6
2025-11-25 16:00:00+00:00,2025-11-25 17:00:00+00:00,2025-11-25,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,35.0778,6
2025-11-25 17:00:00+00:00,2025-11-25 18:00:00+00:00,2025-11-25,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.66623,6
2025-11-25 18:00:00+00:00,2025-11-25 19:00:00+00:00,2025-11-25,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.83237,6
2025-11-25 19:00:00+00:00,2025-11-25 20:00:00+00:00,2025-11-25,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.54809,6
2025-11-25 20:00:00+00:00,2025-11-25 21:00:00+00:00,2025-11-25,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,26.37328,6
2025-11-25 21:00:00+00:00,2025-11-25 22:00:00+00:00,2025-11-25,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,26.17512,6
2025-11-25 22:00:00+00:00,2025-11-25 23:00:00+00:00,2025-11-25,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.07051,6
2025-11-25 23:00:00+00:00,2025-11-26 00:00:00+00:00,2025-11-25,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.16615,6
2025-11-26 00:00:00+00:00,2025-11-26 01:00:00+00:00,2025-11-25,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,61.16803,1
2025-11-26 01:00:00+00:00,2025-11-26 02:00:00+00:00,2025-11-25,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,62.8727,1
2025-11-26 02:00:00+00:00,2025-11-26 03:00:00+00:00,2025-11-25,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,61.09719,1
2025-11-26 03:00:00+00:00,2025-11-26 04:00:00+00:00,2025-11-25,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,60.40048,1
2025-11-26 04:00:00+00:00,2025-11-26 05:00:00+00:00,2025-11-25,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,60.8729,1
2025-11-26 05:00:00+00:00,2025-11-26 06:00:00+00:00,2025-11-25,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,60.62094,1
2025-11-26 06:00:00+00:00,2025-11-26 07:00:00+00:00,2025-11-25,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,59.20158,1
2025-11-26 07:00:00+00:00,2025-11-26 08:00:00+00:00,2025-11-25,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,58.27386,1
2025-11-26 08:00:00+00:00,2025-11-26 09:00:00+00:00,2025-11-26,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,57.15725,6
2025-11-26 09:00:00+00:00,2025-11-26 10:00:00+00:00,2025-11-26,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,55.0173,6
2025-11-26 10:00:00+00:00,2025-11-26 11:00:00+00:00,2025-11-26,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.45031,6
2025-11-26 11:00:00+00:00,2025-11-26 12:00:00+00:00,2025-11-26,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.6289,6
2025-11-26 12:00:00+00:00,2025-11-26 13:00:00+00:00,2025-11-26,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.65349,6
2025-11-26 13:00:00+00:00,2025-11-26 14:00:00+00:00,2025-11-26,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,58.94568,6
2025-11-26 14:00:00+00:00,2025-11-26 15:00:00+00:00,2025-11-26,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,63.10506,6
2025-11-26 15:00:00+00:00,2025-11-26 16:00:00+00:00,2025-11-26,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,51.48693,6
2025-11-26 16:00:00+00:00,2025-11-26 17:00:00+00:00,2025-11-26,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.48583,6
2025-11-26 17:00:00+00:00,2025-11-26 18:00:00+00:00,2025-11-26,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.37148,6
2025-11-26 18:00:00+00:00,2025-11-26 19:00:00+00:00,2025-11-26,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.49587,6
2025-11-26 19:00:00+00:00,2025-11-26 20:00:00+00:00,2025-11-26,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.01768,6
2025-11-26 20:00:00+00:00,2025-11-26 21:00:00+00:00,2025-11-26,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.80874,6
2025-11-26 21:00:00+00:00,2025-11-26 22:00:00+00:00,2025-11-26,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.44614,6
2025-11-26 22:00:00+00:00,2025-11-26 23:00:00+00:00,2025-11-26,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.39333,6
2025-11-26 23:00:00+00:00,2025-11-27 00:00:00+00:00,2025-11-26,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.2092,6
2025-11-27 00:00:00+00:00,2025-11-27 01:00:00+00:00,2025-11-26,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,58.80462,1
2025-11-27 01:00:00+00:00,2025-11-27 02:00:00+00:00,2025-11-26,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,58.65101,1
2025-11-27 02:00:00+00:00,2025-11-27 03:00:00+00:00,2025-11-26,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,57.88931,1
2025-11-27 03:00:00+00:00,2025-11-27 04:00:00+00:00,2025-11-26,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,57.40726,1
2025-11-27 04:00:00+00:00,2025-11-27 05:00:00+00:00,2025-11-26,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,57.72355,1
2025-11-27 05:00:00+00:00,2025-11-27 06:00:00+00:00,2025-11-26,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,57.8331,1
2025-11-27 06:00:00+00:00,2025-11-27 07:00:00+00:00,2025-11-26,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,56.98975,1
2025-11-27 07:00:00+00:00,2025-11-27 08:00:00+00:00,2025-11-26,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,54.4722,1
2025-11-27 08:00:00+00:00,2025-11-27 09:00:00+00:00,2025-11-27,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,58.93319,6
2025-11-27 09:00:00+00:00,2025-11-27 10:00:00+00:00,2025-11-27,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,56.29112,6
2025-11-27 10:00:00+00:00,2025-11-27 11:00:00+00:00,2025-11-27,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,53.34665,6
2025-11-27 11:00:00+00:00,2025-11-27 12:00:00+00:00,2025-11-27,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.25457,6
2025-11-27 12:00:00+00:00,2025-11-27 13:00:00+00:00,2025-11-27,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,51.75174,6
2025-11-27 13:00:00+00:00,2025-11-27 14:00:00+00:00,2025-11-27,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,49.19546,6
2025-11-27 14:00:00+00:00,2025-11-27 15:00:00+00:00,2025-11-27,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,53.11307,6
2025-11-27 15:00:00+00:00,2025-11-27 16:00:00+00:00,2025-11-27,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.88788,6
2025-11-27 16:00:00+00:00,2025-11-27 17:00:00+00:00,2025-11-27,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.55995,6
2025-11-27 17:00:00+00:00,2025-11-27 18:00:00+00:00,2025-11-27,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.5136,6
2025-11-27 18:00:00+00:00,2025-11-27 19:00:00+00:00,2025-11-27,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.36925,6
2025-11-27 19:00:00+00:00,2025-11-27 20:00:00+00:00,2025-11-27,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.84764,6
2025-11-27 20:00:00+00:00,2025-11-27 21:00:00+00:00,2025-11-27,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.16478,6
2025-11-27 21:00:00+00:00,2025-11-27 22:00:00+00:00,2025-11-27,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.53117,6
2025-11-27 22:00:00+00:00,2025-11-27 23:00:00+00:00,2025-11-27,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.0322,6
2025-11-27 23:00:00+00:00,2025-11-28 00:00:00+00:00,2025-11-27,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.89432,6
2025-11-28 00:00:00+00:00,2025-11-28 01:00:00+00:00,2025-11-27,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,55.07078,1
2025-11-28 01:00:00+00:00,2025-11-28 02:00:00+00:00,2025-11-27,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,54.50195,1
2025-11-28 02:00:00+00:00,2025-11-28 03:00:00+00:00,2025-11-27,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,53.33084,1
2025-11-28 03:00:00+00:00,2025-11-28 04:00:00+00:00,2025-11-27,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.98386,1
2025-11-28 04:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-27,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.81396,1
2025-11-28 05:00:00+00:00,2025-11-28 06:00:00+00:00,2025-11-27,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,53.17413,1
2025-11-28 06:00:00+00:00,2025-11-28 07:00:00+00:00,2025-11-27,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,52.0567,1
2025-11-28 07:00:00+00:00,2025-11-28 08:00:00+00:00,2025-11-27,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,49.88643,1
2025-11-28 08:00:00+00:00,2025-11-28 09:00:00+00:00,2025-11-28,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,56.92183,6
2025-11-28 09:00:00+00:00,2025-11-28 10:00:00+00:00,2025-11-28,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,56.1663,6
2025-11-28 10:00:00+00:00,2025-11-28 11:00:00+00:00,2025-11-28,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,54.49828,6
2025-11-28 11:00:00+00:00,2025-11-28 12:00:00+00:00,2025-11-28,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.46775,6
2025-11-28 12:00:00+00:00,2025-11-28 13:00:00+00:00,2025-11-28,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.41359,6
2025-11-28 13:00:00+00:00,2025-11-28 14:00:00+00:00,2025-11-28,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.68418,6
2025-11-28 14:00:00+00:00,2025-11-28 15:00:00+00:00,2025-11-28,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,56.13286,6
2025-11-28 15:00:00+00:00,2025-11-28 16:00:00+00:00,2025-11-28,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.99819,6
2025-11-28 16:00:00+00:00,2025-11-28 17:00:00+00:00,2025-11-28,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,24.5785,6
2025-11-28 17:00:00+00:00,2025-11-28 18:00:00+00:00,2025-11-28,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,24.66983,6
2025-11-28 18:00:00+00:00,2025-11-28 19:00:00+00:00,2025-11-28,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,23.9864,6
2025-11-28 19:00:00+00:00,2025-11-28 20:00:00+00:00,2025-11-28,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,22.14569,6
2025-11-28 20:00:00+00:00,2025-11-28 21:00:00+00:00,2025-11-28,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,22.00819,6
2025-11-28 21:00:00+00:00,2025-11-28 22:00:00+00:00,2025-11-28,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,21.09153,6
2025-11-28 22:00:00+00:00,2025-11-28 23:00:00+00:00,2025-11-28,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,23.55053,6
2025-11-28 23:00:00+00:00,2025-11-29 00:00:00+00:00,2025-11-28,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.65978,6
2025-11-29 00:00:00+00:00,2025-11-29 01:00:00+00:00,2025-11-28,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,51.08424,1
